"Sequence","Score"
"81X23243--54-2/-/XX","97"
"X321/X-3269/XX-8","130"
"3/71X1/4/9-3471X-/5","137"
"-9X8-3/XXX7/XXX","202"
"9/7/71XX817/8-328-","137"
"1/627/X1/8/7/4-4-32","126"
"1/63712/X275/X-972","138"
"XX9/7/XXXX3/9-","217"
"62X229-6151-7X4/X23","110"
"X1/8-1/3/3/726/4/X17","150"
"7-X-/51-236342/266/5","101"
"1/9-4/81-/113/7/6/7/5","133"
"3/XX4/431/719/45-/6","149"
"817-729-XXX8/X6/-","162"
"X8/X9/1/815/X8/3/X","171"
"278/5/XXX3/2/5/X82","184"
"4/9/XXX527/XXX63","213"
"26X717/X813/X7/X2-","154"
"332/X3/7/8-XXX5-","164"
"5-458/339/X9-72XX73","137"
"1/X148/X213/6235X82","128"
"636-2/XX8-X6/9-7/9","156"
"53X9/X2/4--7X9-1-","122"
"4/7/9-X119/2/XX72","146"
"-/311/7/6/-9XX3/X7-","149"
"X6/7-812/X31X2311","113"
"8/9/41X9/9-8/XXX33","175"
"6/X23421/X6/-1X9-","125"
"638/X2/4/8/7/XX63","172"
"3/6/1/9-X81X9/X7/9","162"
"X816/8/81XXXX-/6","189"
"61XXX633/-/31X2/9","157"
"XXX17X2671315/3/6","144"
"4/9/X-/8-X524-X5/-","143"
"3/7/169-6-X8/X34X--","124"
"X5/3/XX253-X-/X13","156"
"X4/2/6/3/XXX7/-5","173"
"X7/51X7/1/X3/9/6-","153"
"X3/5-X1/6-633/7-52","122"
"6/7/6-7-1/X-5X-/9-","134"
"71X5/X14X2244X9-","122"
"9/X623224XX6/5/54","142"
"9-2/8/X6/X9/X2/9-","175"
"X6/XXX2/63-5-/X54","181"
"2/X4/522/X-7XX72","161"
"2/261/72717-146381X73","104"
"9/26XX81X7/4/9/X--","159"
"X35X6/X-/X7-XX43","171"
"X5/-/XX7/221/7/XX","170"
"XXX6/539--/XX44","178"
"7-7/8/-/-/521/9-23X24","116"
"XXXX23XX18X8-","177"
"629/619-5-XX3/X16","132"
"516-XX-/X-/1/XX8-","169"
"6/XXXXX2122X1/9","191"
"X2/X7/1/333/X-/-6","146"
"9-2/32XX33X-1-/X11","116"
"1/9--0727/XX1/XXX","168"
"9-1/623/X4332-/1-3/8","112"
"21X9-9/XX816/7/X3-","157"
"271/X4-521/X167/8-","124"
"XX8/6-XX14818/1/5","146"
"8/4-XXXX2-X2644","148"
"9-X1/9-1/8-XX3/44","148"
"X63XX9--39/62-/72","138"
"314/-/X12XX9-X1/1","138"
"5/-/X1/X-/2/XX1/5","178"
"X728/243/X6/5/313/8","136"
"X52XX623/8-5/71X-7","144"
"6/453/XX4/5/X6/X62","180"
"356171XX45X1/9-2/1","134"
"6/35X3/9/X9/XX4/X","184"
"8/4/6/X5-X-/177/4/4","137"
"8-51X52-48-43X3427","90"
"7/4/X1/XXXX-11/-","176"
"X3/X8-X816/XX71","167"
"26X32-57/X5/X3441","122"
"-36-5/2-X5/-82-6-X7-","86"
"32X7/3/122-81XXX5-","133"
"-4-/61X6/X45X61-2","121"
"-76/XX9/8-7/X715/-","158"
"266-5/XX539/5/7/2-","131"
"5/42X8/5/XX178/9/-","151"
"XXXX1/228/539-6/7","166"
"X1/4144-0-/81X317-","99"
"9-X4/7-XX8/9--0X73","149"
"6/611/4-X6-6/345/4/1","108"
"6/X-/442513XX3-X46","132"
"54X7-X3-322/X5-23","99"
"9/X1351X7/XXX11","149"
"6/5/8-511/2/XX9-33","142"
"X279/X71XXX7/-/X","181"
"72-19-6/8/1/X2/-1XX","119"
"X5/6/428/XXX3/13","164"
"XX-/X8/6/X9-X31","162"
"2/164-X32338-1/8161","90"
"8/4/7/4/-/X-/9/721/-","150"
"3/439-X6272719-7/34","102"
"3-X21X-2X9/X-/36","115"
"X229/4/X165/21447-","106"
"X2-62X622/X-/3/81","128"
"9-258151X348/X5/X55","135"
"X7-8/422/X1262X1/X","128"
"128/5/-/811/61X1/X24","134"
"818-16-62/9-5/3/189-","100"
"X2/1/8/-41/1-9-4/1/4","109"
"5/45-39-X1/XX-61/8","135"
"6/5371448-XXX142/X","138"
"5/XXX5/4/1/5/81XX","182"
"721--5XX3/X-/X4/6","154"
"4/5/X3/459-6/XX24","151"
"7/X9-X14X15XX3/-","143"
"7/17-/159-2/XXXX63","170"
"5/X9/9-239/341/2/2/5","132"
"3/XXXXXXX18XX","239"
"4/33X7-3/24X-9-331","96"
"6/5/6/5/XXXX7251","187"
"7-6/5/6/4-9/5/8171X1-","117"
"4/-/X7-52-/2/9-6/X46","141"
"713/6/61X421181X8/9","119"
"-/8-XXX1/XX-5X9-","176"
"-55/XX9/XX61X62","170"
"X2-X24X9-3/X1/X91","144"
"5/-1X3/1/X1/3/X33","137"
"-/X5--99-7/XXX7-","159"
"4-X528-43X4/X2/44","125"
"X21XXX3/X9/X51","171"
"149-6/4/XXX9/1/53","161"
"X6/2-9--09/XX724-","122"
"X9/2/812/XXXXX36","211"
"8-8/X8-X8/2/6/3542","129"
"8/7/X5-7/XX42X17","149"
"1/2/819/XXXX3/X-3","195"
"347/X2/X2/X7-6/81","158"
"X9/36X2/X-/5/XX9-","185"
"XX61XXX7-6/X2/4","185"
"63X9-X6/3-X51X-/5","130"
"X3/XXX9--/2/816-","172"
"XX819/9/X8-8/XX63","186"
"4/34X8/XXX8-7-XX","171"
"8122X-016263/-1X8/3","82"
"X9-X9/54XX4/X81","164"
"X3/8/X6/8-21-/X7-","151"
"3/44X8/X4-9-7/527/4","125"
"34-7-/X-/X5/2-533/6","132"
"9-7/1/6/X6/X1/4311","139"
"X3/9-X5126X-6XX54","144"
"5/X3-XX8/539-5-32","126"
"XXX3/X1/X7/3/-5","181"
"1281XX6-71356/-7X41","108"
"X9-8/X4-9-XX9-3/5","147"
"X26-/7-2/X1-14219/1","101"
"X3-1/X44X112/35X72","116"
"9/-/8/4/XX3/8-42X21","150"
"X9/51411/81X1/7/-/X","140"
"346/X4281323/4-XX91","130"
"5/XX1-3/62X547-X-1","123"
"X4/5/2/535/7/XX4-","149"
"XX72X2-33X52-2X19","121"
"8/X8/1/312/4/X9/9/-","151"
"2/XX9/12812-2/3/3/1","131"
"XX1/XXX9-2/X8-","194"
"7/9-5-2/6/182/X418/2","121"
"XX72-88124X63XX6-","148"
"9-728/XXXXX8/3/6","205"
"X2/X6/9/XXX43X64","197"
"X1/X4-8-72456-7/XX","130"
"XX347/5-4/8-3/X81","141"
"7-5/-834X2/X-69-X8-","121"
"711525314/-/-/5/71X82","105"
"6-352/X-/X275/X6/5","157"
"32XX1/6/3-X-34/26","114"
"6/146/5/26X7/6/X-/9","146"
"9-X9-XXXX14XX82","186"
"7-9-X3/X34X245/-8","120"
"71X15812/9/X9/X8-","144"
"6-9/9-2/X-/XXX9/-","183"
"2/8/X81623/-14-X6/8","127"
"8/32X1/X9-X-/63X64","151"
"X63X9/XX615/XX23","175"
"XXX-/X2/439-X63","168"
"X-9713/XXXXX4/2","202"
"X4-255/34XX-82--7","100"
"9/616/-2X41179-6372","90"
"2-XXX14X27XX6/3","160"
"X1/XX7/X8/2/9/X21","191"
"-/25179-8/5/-081X13","88"
"252/XX819-7/6/7/43","146"
"2-1/X4/X3/9/-/3-6-","133"
"XX4/434/2/6-639/2/2","132"
"X7/8136X9-5341-/-4","111"
"176/4/XX9/X-44-18","142"
"7-XX5/X124/6/7/6/4","151"
"3/44X51X8-5/729/5/5","126"
"3/X5/17X7-42431/X26","134"
"X-87/XXX6-XX52","173"
"X-5X4/7/72X-/9-X6-","147"
"4/54185/36X-/XX7/2","154"
"-79/1/X2/-04313633/X","108"
"XX2/X2/-/XX6-X82","180"
"5/XXX-08-1/7/3/X44","156"
"2/XX333/8/3/X7/3/8","167"
"-/X4-X6-X6/7-6-X17","128"
"2/6/6-279/4/XXX-5","151"
"2/9-4/343/8-3/5181X31","118"
"XX6/816/1/2/81-/2/1","146"
"139/X7/1/1/53X2/9-","137"
"X6/-/2/XX-/9/X-/7","178"
"353/-/256-X-/5/8-7/3","117"
"2/6-X8/2/8/XXX62","174"
"3/X4/44X7/X429-X63","152"
"147/2/X8-XXXX3/3","179"
"X8/-413XX3/XX-7","145"
"6-447-35XXX24819-","121"
"7-X6-3-1-X8/4/4-X45","104"
"7/XX1-4/XX7/8-4/8","164"
"7-7/XX44X3/X41-7","144"
"2/X5/6/X3-36XX24","145"
"X253-X1-16X8/X9/5","121"
"2/15122351-7XXX62","120"
"7-XX722/2/9/XX4/2","169"
"6/7/XX-/8/X4/X6/6","191"
"X8-X534/6/71518/X82","139"
"5/XXX7/7/6/8-2/7/3","186"
"7-9--5XXX9-X3/XX","168"
"X8/622-17521/7-3/X81","124"
"7213256/5/5/XXXX33","169"
"8--5X36X9/2/8/X8/X","151"
"X1/8/3/8/5/72XXX25","179"
"X8/X7/533/X9/-/25","152"
"7223324/9-XX3/X18","138"
"8/XXXXX9-9/XX9-","235"
"535327X2/2/3/111/8-","109"
"4/2181XX21-/X7--/2","118"
"X319/5/9-5/X2/5-4/3","134"
"149-3/529-X4/8-XX8-","137"
"36X1/XX7--/XX-/8","178"
"X8/4/8/2/1/23-67/X81","137"
"6/81X8/X7/-/359/-/1","139"
"5/X8/4/117/6/4-X-9","129"
"3/X-59/2/264/12-/9/5","120"
"XXXX543/4/XX6-","195"
"XX62X9/5/236--/4/8","142"
"9/8-X4/X8/X-68/9-","156"
"-523X62X9-X7/9/8/1","132"
"X239/2/3/14X243/9/5","117"
"36729-332/8-XX-161","98"
"4/-/8/7/9-XX4-8/X-8","153"
"X7/9-1/326/X3/X54","154"
"34XXX42-81/X5/X32","166"
"1/X3/X3-9/9/2-9-2/4","132"
"-/9-5-X-0XX545/5/5","126"
"9/2/2/1/6/X263/XX-X","157"
"-/619/X8-X72X817-","132"
"5/8-X9/13XXXX3/2","176"
"335/-4X61XX7--/X32","130"
"X815/X453/8/1/X5/-","155"
"X7-X3/X1/5/XX81","175"
"7--45/11459/X1/63X3-","111"
"XX-/4-3/7133X9/X64","149"
"6/2/6/XX1/X81X9-","165"
"X4/3616618/81-/8/-/4","125"
"4/22X543-X9-X819/3","116"
"X153/9/9/6/-2X2423","115"
"X1/9-X62723-4/7/X25","140"
"X129/X63X228/9/42","121"
"-7324181X8/XX274/5","131"
"XX2345XX8-419/3/5","138"
"XX9/52348/XX72X-8","171"
"-/6/6162XXX2-14X33","134"
"7-9-XX7--/2/27X6/X","140"
"34519/X-02/34XX11","98"
"X4/X639-9/4-9-2/52","126"
"X4--0X4/163/5/422/X","111"
"X625/26X6/9-8/3433","120"
"4/XX7/2/6/XX7/X55","202"
"631/6/X5/X8/XXX-6","191"
"527/2/6/XX5/1/X81","159"
"X-/2/X6/X26-86/1/8","155"
"9/819-X8-6/XX2/XX","164"
"-62/8/X-44/7/619-22","115"
"7-5/317-4-1/7/8-9-X24","103"
"8/62XXX818/548/X55","174"
"34275317XX5/XXX24","165"
"8/3/XXX1/XX311/2","177"
"6-5/X7-361/7/4/X4/8","148"
"X6/XXXX-/X7/X16","217"
"71XXXXX178/9-4/5","188"
"2/X819-3/X-/XX43","165"
"XXX2/X9-5/XX4/9","203"
"3-X3/1/XX4/1/-0-2","121"
"XX9-1552-13/6/6234","118"
"5--/X-0X3/X62542/6","126"
"5116X15-4X2/7-17X-5","106"
"XX-68-3/XXXXXX","210"
"X9-3354232/X42XX19","131"
"XX4/8/71X-/4/9-27","158"
"X5-5-8/727-7/X7-4/8","120"
"2/7261X2/812462X-0","104"
"5/X-14/4/-48-355/X7-","113"
"-4X8/5/6/6/5171XX8-","146"
"817/4-X-9723/52278-","103"
"4/8-XXX5--7X27X63","155"
"X5/XXX7/4/X421/9","192"
"XX2/3-42XX5-11X8-","129"
"1/8/-4-/71X6/5/X-/-","142"
"-/X5111XXX8-8/9/-","157"
"4/248/X5/X6-9/-89/6","134"
"2181XX8/X41X7-26","132"
"8-XX45274/-2X-/X27","140"
"18XX9/9/6/448-8/X64","163"
"7/X9-514/4/9-43-/53","126"
"X61X129-X1/3/X8-","128"
"X6/X3--/7/X423/81","142"
"X6/3/7-1/X-/4/X5/4","165"
"X8/1/1-X4/7/X5/5/4","149"
"2/X8-234/XXXX3/1","185"
"9/9-4/6/14442/XX2/5","145"
"X62XX4/6/3/51-/X23","155"
"-/6/811-3/7-7/X2/42","128"
"9-X1/X2552X4-9-X81","126"
"X5/633/4/43XX2/X63","161"
"31X5/-5-1XX1/X9-","129"
"-/-51/4/9-4/X-/7/XX","154"
"X7-4/-/9-3/52812/-/X","123"
"3/X4/3/616/X2/7/63","158"
"XX6/3/XXX5/72-/X","200"
"6/8/369/1163X6/XX34","142"
"62X146/812/118-X2/8","114"
"XXX2232XX2/51X3-","151"
"7/2/3/3/7/71XXXX53","183"
"4-4/8/X5/7/XXX1/5","185"
"X2521X623571X8/3/8","120"
"9/XX41XX9-51XX51","168"
"635/X-/2/X431/41X91","144"
"5--/6--1X7235635/6/3","102"
"XXX15XX427/X5/5","174"
"X-/7/X4/137-8-6/X45","146"
"7-8/6/X-2XX-/X33","139"
"3/3/2/4/X-/7/-/XXX","176"
"2/XXXXX9/XX5/8","242"
"X1/4-54X3/81X8/9/7","150"
"X-/1/2/17X2/7/X71","145"
"11XX8/5/6-4/X6/21","142"
"9-X7/X432651X4/7/8","142"
"X31XXX1/X8/13X33","160"
"44X9-6-XX51XXX73","166"
"X8-816/5/2/XX72-/4","151"
"6/812/X8/6-X2/81X91","156"
"5332719-8144X2/5-X35","105"
"9-3/9-9/X2/8/11-/81","135"
"X2/X714/118-21X81","118"
"72442/21XX631/X7/1","137"
"9-X6-3/9-2/6/X-/X62","153"
"XX9-2/X-18-5/XX18","157"
"9/6/9-XXX62-/8-X17","170"
"2271-/XX273/5/X11","131"
"7/X71X8/5/-6X2/3/9","149"
"9-1/X6/422/9/22X71","130"
"5/242/9-7/8/XX7/31","148"
"622-529/X34-7X6/1/-","109"
"XX43XX1/-8251/31","131"
"81XX51X1/2/X1/X24","164"
"511/XX5/3-715/629-","128"
"5/7/9-X3/5--2169/7/9","130"
"1/72XX81X2/XX5/3","180"
"X51119-XX9-7/X7/7","147"
"314/615/63XXX8/5-","150"
"7/X-5XX7-X-/5/5/7","158"
"X6/X9/X9/X8/9-X44","186"
"X4/26533/1-X43-74/8","109"
"XX9/31X2771367/X8-","149"
"6/52329-5/-/4/XX5/4","139"
"9/71XXXXXX7/7/4","223"
"X4317544254XX6131","110"
"2/XX4-717227X8/-0","118"
"X7-357-X4/54X8/22","119"
"X4/X9-6/31X-/X1/7","162"
"X7/7/X-/81XX5172","160"
"9/1-XX6-14XX72X32","135"
"44X9-9/XXX3/3135","154"
"5132X-14/22X51X61","85"
"359/X71X3/34X7/1/7","142"
"6/7-4/X81632354X4/8","133"
"4/X7-533/7215X3/17","123"
"3112335-X7/213/X4/-","103"
"4/X31X1/414/2-53-2","101"
"-/X9-3/428/X8/3/-/1","142"
"63XX4/2/X9/XX27","175"
"X-5XXX3-X61X3/7","150"
"9/8/-/X9/317/8-X1/7","148"
"XXXX2/-/6/X-/7-","192"
"9/2/-/9/4/X26-1X5/7","139"
"515/3-X9-9/8-X1/XX","136"
"2/X8/X-/X5/1/XX63","196"
"41182/-5-/-/7/5363X-8","106"
"X5/XXXX9-63XX82","214"
"62X3/23XX6/3-4/X61","144"
"627/XXX4/454/51-/2","158"
"81639-4/X34318/43X17","114"
"XXXXX81364/X-6","197"
"2/-4617/27X4-XX8-","114"
"XXXXXXX62X3/7","239"
"XX5/5-13X15X8/9/2","142"
"41X4/8-XXX9/X9/5","185"
"X1/1/6/-0X9-4-9/6/2","117"
"XX3/X22-/443-X-5","126"
"9/7/-/XX-/X8/XX81","194"
"-616X2/X8-3/54XX51","144"
"X5/X36-47/XXX8/1","181"
"2/1/9--5X2/X45XX16","150"
"X4/XXX424/XXXX","216"
"4/-/9/X229/8/221/XX","141"
"1/X2/9/-/51X-9X16","142"
"24X9-X34-89-7-XX7-","126"
"7/X3/XXX6/XX-5","196"
"4/45X9/X6/2/XXX14","181"
"XX9/-/6/624/X1/9-","167"
"XX51XXX815/6/2/8","179"
"X5/4/314/5/33XX2/9","146"
"3/6/6/X-8X9/1/XX55","174"
"X216/-8X8/XXX72","159"
"1/XX7-XX9-632/11","150"
"26XXXXX62XX7/9","216"
"6/54X527/4-XX9--0","123"
"XX7/6111XX71X2/4","159"
"5-614-342/342/X116/3","90"
"X4/9-5/X7/256/XX24","165"
"7/5-XX-/-7122/3/X-3","126"
"712/4/-2-/-/XX-/X91","144"
"9/4/X1/6/X9/616-X31","153"
"8/62X61279-6/8-X-2","106"
"X272361-/7/81183/51","114"
"25X535/X62XX24X9-","142"
"X22X44-/8/XX35X53","149"
"8/X-0X4/3/33X2/35","123"
"XX-/238/7-X-/XX82","169"
"X8/2/6/515-43-/X53","127"
"21X6/353/X7-X5/63","133"
"269/3/-/1/514/31XX61","123"
"9-115/XXXX2/3--/8","167"
"XXXX2-X8/7218X-9","170"
"2252X5/22X8/-6-1-/3","97"
"-/X4/XXX1-XXX-6","189"
"1/XX632/XXXX-/3","207"
"X-3-08-XX419-5342","91"
"6/2/X811/4/-0818/4/9","126"
"X43221/7/26-/X61X8-","127"
"253/8-5/X-/2/2/X13","135"
"X4/X3/XX9-X421/9","178"
"X1/XXXX9/9-X4/9","216"
"523-9/9-X63-47/-69/1","97"
"1/XX8154522/X188/9","159"
"X4/2/5/X-/X-/X2/3","180"
"5/X8/338-7-X5/3/X4-","141"
"X9/5/22-1X9-XX3/8","141"
"X3642-3517-X71-/9-","104"
"4/XX21X8/X8/5/X41","168"
"24621/5181X9-X7-6/X","116"
"X71419-8/X-/8/X3/1","149"
"1/3/X1/71X178-45XX","141"
"44X9-9-1/XX3/63X7-","150"
"9/X-/-/9-8/7/XX54","168"
"8/8--35/X-/-/32X3/4","131"
"523/XX4/X6/224/6/-","153"
"3/2/5/XXX613-1-34","138"
"-5XXX9-9/7/1/2/53","155"
"8/X7/7/X13-52161-/-","120"
"9/6/X3681174/9/X7/4","154"
"3--5626331-71-6/-0X53","65"
"4/X212/62523/51X4/8","126"
"XXXX63X-/726/X55","200"
"8/-/X115/1/81X2/-/5","127"
"X-2177/X718/X62X24","130"
"4/2/X8/X4/268-9-X53","147"
"8/-642X7-17X6/2/X-8","124"
"7/3/18X9/X7/XX7-","164"
"2/XX8/7/X8/1/81X19","183"
"52528/141/8-21X4571","95"
"X-/4/XX4254XX8/X","177"
"X-/-/446/6/1/9--852","122"
"1/22614/2441X8/6/81","109"
"X6/X7/7-1431525-X2-","117"
"4/X43-/XX4/11XX41","160"
"7/X9-X1/X43XXX6-","184"
"X362/X71-/4-9-5/XX","141"
"3/XXX6/432/9/42X23","171"
"7/X-9X9-4/XXX9/7","192"
"6/XX13X9/4/71XX82","166"
"-/9-5/X4/546-9/1/-9","128"
"X325/X-/414/182/27","120"
"4/9/X51X3/X7/42-2","143"
"9-X8/3/XXXX8/3/-","193"
"-49/811/9-XX623/2/2","135"
"7/X3/1/XX1/25279-","149"
"2/X313/X2541-/XX46","151"
"3/722/X43XX23X1/1","143"
"6/X4/2542-9548/X12","119"
"X7-8/-/9/8-X346/X32","138"
"X-2X-0X3/XX-/XX","144"
"5/-22--6X8-4/8145X-7","99"
"4/-3XX43X5/9-5/9/1","139"
"X1/XX-/8/2/XX1/7","188"
"X5417322/X36X525/-","123"
"X43X3/4151XXX24","143"
"5/X2/X8/X4/XXXX","220"
"9/244/9-4/XX239-5/3","130"
"X-4-3-91/524/9/XXX","141"
"XX269/8--61/6/5/81","138"
"XX451/6111X6/-/2/2","131"
"X71336/4/1/62141/43","107"
"XX2721X7/9-X817/4","143"
"XX627115X8/XX-3","142"
"-0X81265/433/6/X9/5","128"
"7/X8-X2525X714-12","110"
"9-6/X1/X-8XX-28/-","139"
"227/6/XX9/4-723/7/2","145"
"XX9/-88-9-6/X-3X55","140"
"273/5/43XXX4/XX63","184"
"8/X321/34X7/X8/-2","132"
"X629--4X2/6225X9/6","126"
"5/X7-817/6/1/3/9-1/4","135"
"7/7-X1/612-2/X81X-5","132"
"7-8-X6/XX8-1/814/4","150"
"4/X31XXXX5/-76/9","179"
"9-329-7/-6XX5/4/X64","138"
"3-8/X1/X1/9-8-619-","135"
"1/1/5/X1/X3/XX1/2","179"
"729/7/3/8/X6/-25/X24","145"
"229/X519-61178/636/9","114"
"4/X1745X4162-4X8-","113"
"7/1/X1-X5/X-/3/X9-","155"
"617/XX54XX9-2424","149"
"XX15XX9/4/X6/7/-","173"
"7-4/418/7-6/X16618/5","116"
"431/723/9/7-9/7/X81","141"
"X7/-14--/X2/621/27","120"
"XX7/X3/X4/2444X55","173"
"26XX17-/6/9/X4/3/9","162"
"8/XX2/XX4/X4--6","170"
"X9/X3/X8-X9/4-X6-","160"
"XX-/1/X9/3/X4414","155"
"XX35718-3/1-X8/14","113"
"52XX5/1/X9/XX3/7","183"
"2652X2/525/XX9-15","140"
"8/X9/216/8/X51X-5","135"
"XX27X53-8517/-9X9-","128"
"1/X5/X9-X9-3/6-1/8","156"
"9/6/318-183/6/7-X52","114"
"51-/XX17XX3/3/81","156"
"7/237/7/1-X1/4/9/21","114"
"X51XX27X3-179-45","114"
"2/2/43X729-X526/X7-","131"
"-2X6/816/515/2/XX-5","137"
"6/7/5/4115XX3351X8-","126"
"3/XX6/7/XX4/XX9-","215"
"7-9/2/X2/XXXX7/1","197"
"6235X9/2343XXX15","133"
"4/X1/622/52X4/X2/4","160"
"2/X9/7272XX8-X18","157"
"XXX1/9-XX8/-/X12","190"
"9/XXXXX1/8/7/X62","224"
"XXX134/4/X5142X1-","142"
"X6/3/X8/-0X9-X-8","137"
"8-X6/81X-/X-/7112","143"
"XXX63542-51X9/X52","158"
"9-X1/8/XX4/2/-/3/9","165"
"349-5-X7-8-4/5/9-4-","100"
"2-XXX8/3/31172-9/4","134"
"X6/42X-826182/X8-","129"
"18X9-X5/6/2/X-/81","152"
"X9-8-X7/63-5X276/X","134"
"7/2/XXXXX8/9/XX","229"
"61XX-/X8/2/X-/7/X","176"
"6/18XX6/5/42818--/3","131"
"8-X5241XXX3/X6/1","161"
"9/539-X8/9-X5/3/5/X","148"
"XX-6X639-6/X6/X-X","159"
"8/426/5-31531/5/81-6","100"
"72XX-9-06/2/-/6327","113"
"1/3/81-/2/2/X8-5/X64","150"
"9/326-X14X8/6/X-/6","136"
"XXXX815371627/6-","162"
"518/X5/X548-X4/-/8","150"
"2/7/517/XX1/727/8-","151"
"42-/X9-XX1/6/7/XX","168"
"6/418/X9/XX-/23-/3","149"
"X3/1/1/1/5/2/348/5/4","129"
"61XX-/72X6/X-381","138"
"X5/X2/-/54539-X12","127"
"-75--24/8/X536/9/81","124"
"2/4/4/9/X71X45819/4","144"
"435/X-1X4/9-21542/2","111"
"X-/6-6/72X1-42X9/8","124"
"-/5/818/25353/X2-4/9","122"
"61XX5/X7/X9/81X8-","177"
"337/81X5/XXXX1/3","187"
"229-5/X9/173/XX2/7","151"
"X36X184/45X4/XX91","168"
"3/3/6/-97-X1/XX53","146"
"259/-/X-/266/1/14X28","124"
"X5/-94/XXX234/XX","171"
"X1/8/X8/X9/X9-X-4","180"
"9/13XX9-2/XXX9-","179"
"X3/-45/7/25-53/X6/3","128"
"3/1/4/636/2/XXX45","164"
"4-458-X3-X-05-XX9-","100"
"433/3-X4/7/X9-5321","119"
"13158/9/52238/X81X73","124"
"7/-09-XX4/23X8-X63","125"
"6/52365/XX5/9-7/X7-","161"
"X9/X52X6-X42X6/5","143"
"X4-X254/9-X2/5--/2","122"
"X6/2/XXX7/12438/1","161"
"186/XX31X9-X8/43","139"
"2563XXX2/1/-/X8/1","160"
"7/-525X1/X9/9-X9/9","149"
"X8145X13X9-5/52X-8","123"
"XX8163238/273/8-X81","136"
"3/81-67/6-X3-9/6/4/5","116"
"2441-/X-/X-/4/X36","153"
"7/X4/XX8/6/7/XX37","204"
"XX-/81X7/X4/9/X45","185"
"2/43XXX13X634/1/8","147"
"-/XX9-2/9-3/7-XX7-","173"
"81-63/X7/X3/-38-3/4","130"
"4/5/6/9-6-X9-X5/X5-","148"
"3/71X7-4216XX7/X9-","148"
"3/X2/3/3/X4-XXXX","184"
"7/2/X1/XX1/7/81X91","177"
"X3217XX3/2/X6/7/-","150"
"5/-92/X3/71XX159-","136"
"334/X323/3/XX4/4/5","152"
"9/31-33-1/X7/7-X41","107"
"XXXX-18/24X5/X61","167"
"-1423/X1461417-32X35","89"
"XXX413/XX8/7/X-4","193"
"X9/63X7-7-X1/X7/1","147"
"X1/4/4/XXX8-X-4","170"
"-82/27726/XX7-2/-9","128"
"44627/5/-/12X5/X81","123"
"-8X-781XX4/7-231/2","126"
"-7X9/X5/8-6/1/8/X14","157"
"XX-/6/2/XXXX2/8","208"
"61-/5/9--/7-9/4/1/6/1","126"
"1/-862362/XX6/XX8-","167"
"33532/4-6/446/45-5X24","98"
"X9-5/XXX-6X6/8/5","173"
"X513/257-XXXXX55","183"
"53118/72X9-1/436/71","110"
"314-5125X9-9/4/X3/1","114"
"X-/2/3/X1/X262/35","152"
"8/71451-XXX443-22","122"
"2/3/X33X6/-09/9/X5-","139"
"41X1/3/3/X7218XX7-","152"
"X51X4/16268-X26X9-","121"
"1/-/XXX4/4/25X9-","165"
"6/X9/63XX5/X5/15","167"
"1-5/X53-/-/4/XX7/3","151"
"4-6-4/143/2/3/X8/6/-","117"
"X5/2/3/3/9-18713-X--","116"
"XX-3X251723X4252","102"
"X9/XX4/X62XX6/9","195"
"53XX1/X5/9/54XX23","169"
"6/XXX2/8/7/412-3/7","165"
"4/6/45X2/XXXXX45","212"
"2/545-5/X4-4/4/X71","127"
"9/8/9/2/54135--/XX8-","148"
"X724/522-X5/2361X8-","114"
"X9-9/X8/X2/525/X--","160"
"3-625/4/X2/7/X7/9-","150"
"24X7/XX17X2/635/X","158"
"X-97-X63X5-517/27","110"
"189/XX9-516/-/X71","148"
